25,26.6411247253,-134.506729126,26.9084777832,-4.65869998932,1,344.536956787
25,26.7032623291,-134.286773682,27.2808933258,-4.95769309998,1,343.561401367
22,24.3641433716,-135.879272461,23.7251262665,-5.91082143784,1,190.935195923
25,26.6089477539,-134.353439331,25.2479457855,-5.0250415802,1,339.552703857
24,26.6481056213,-135.935348511,26.2338104248,-7.01235675812,1,220.070129395
25,27.8740386963,-133.973846436,26.8338546753,-4.62686014175,2,418.144897461
25,28.0939941406,-135.298309326,27.0466213226,-5.83486032486,1,259.788391113
23,26.4662399292,-135.391235352,26.0374546051,-6.1403875351,1,210.126281738
21,24.274810791,-135.664794922,23.7467002869,-6.38739585876,1,159.062103271
21,22.4256591797,-138.141540527,22.4318199158,-8.12030029297,1,0.0
23,25.8710021973,-135.347564697,26.4440460205,-5.91583299637,1,212.724945068
25,28.2074890137,-135.107574463,26.3254928589,-6.39900112152,1,282.6355896
19,21.9039077759,-134.949981689,22.7196540833,-6.91954183578,1,0.0
19,22.4090538025,-135.174743652,22.4421596527,-5.53282213211,1,0.0
24,27.1515083313,-135.527893066,25.987663269,-6.11283588409,1,218.430603027
26,27.9878807068,-134.293411255,27.5009746552,-5.18225765228,1,417.9480896
20,22.4610977173,-135.155792236,23.8166847229,-5.95419788361,1,5.55811214447
21,24.0204772949,-137.646850586,23.2727928162,-9.03359031677,1,137.977355957
22,23.8771972656,-135.834884644,23.7860488892,-5.77240371704,1,199.264190674
24,26.7264709473,-136.403533936,25.432094574,-6.98568296432,1,216.069625854
24,26.2269744873,-134.427185059,25.7655143738,-5.59270906448,1,234.031005859
22,24.4621620178,-137.221359253,23.5191326141,-7.99252605438,1,200.215103149
22,24.7941741943,-135.762969971,23.4184265137,-6.3273859024,1,192.976394653
24,27.1057548523,-136.273269653,25.1971549988,-6.44542598724,1,217.340270996
21,23.3854675293,-137.164215088,24.3991832733,-8.37493991852,1,151.938232422
22,24.6723022461,-135.188064575,23.8413791656,-5.74537467957,1,167.661468506
20,22.0534172058,-137.985397339,23.4244995117,-8.68728256226,1,42.7433280945
19,21.5814208984,-133.898101807,22.4047241211,-4.25804281235,2,0.0
21,24.2432785034,-134.698196411,23.371131897,-5.45567464828,1,133.230636597
21,22.7093887329,-136.218917847,24.5604171753,-6.50654220581,1,151.265991211
22,26.1276283264,-136.680877686,24.2355918884,-7.17835426331,1,211.962600708
24,27.5205612183,-134.177856445,26.993221283,-4.28414535522,1,235.236099243
23,25.8892593384,-134.415710449,25.3977184296,-4.71990728378,1,205.740463257
23,24.6385650635,-133.994812012,25.840959549,-4.44901990891,2,219.865203857
22,25.5303001404,-137.016555786,24.0926647186,-7.04226779938,1,207.543991089
24,27.8705024719,-133.884338379,26.3912811279,-4.52565717697,2,363.760772705
19,21.9440612793,-135.319946289,20.9228897095,-6.07948684692,1,37.5377426147
22,25.6568527222,-135.115386963,24.8178443909,-6.13966226578,1,180.876419067
23,25.9372253418,-136.853469849,26.3107795715,-8.08089160919,1,214.126739502
22,25.4526138306,-134.407867432,25.9140872955,-6.25938796997,1,196.493362427
18,21.0090713501,-134.763717651,21.1508026123,-6.16067314148,1,19.9288482666
19,22.8170433044,-135.756835938,22.5204467773,-6.33048629761,1,3.6011838913
22,24.7138404846,-136.577896118,24.0936641693,-6.91826915741,1,210.847640991
20,22.9024467468,-139.582672119,23.1659812927,-10.1608600616,0,0.0
19,22.0281562805,-139.548583984,20.9287643433,-10.923242569,0,9.07497596741
23,26.6460227966,-135.656204224,25.4164485931,-5.95255851746,1,208.626052856
24,27.3530578613,-134.841217041,26.1483268738,-4.95227861404,1,222.726303101
21,24.70520401,-136.691741943,23.447227478,-7.5508685112,1,186.828079224
21,23.9003334045,-136.530502319,24.4638271332,-6.88433933258,1,196.140838623
23,25.0796737671,-134.223510742,25.2613182068,-4.86721134186,1,215.520355225
22,24.4589309692,-134.366836548,24.4576435089,-5.06826400757,1,162.669036865
20,22.659992218,-136.80027771,23.1894454956,-7.85674095154,1,96.6439056396
21,24.6853179932,-138.405685425,24.0043811798,-9.39301681519,1,111.760719299
22,24.3197250366,-137.035354614,24.8477516174,-7.58753347397,1,202.354751587
21,23.5151443481,-138.047454834,22.815071106,-8.74954509735,1,98.3490753174
25,27.4828796387,-133.879852295,27.4930915833,-4.60203552246,2,420.15335083
25,27.2630233765,-134.992584229,25.4372062683,-5.80867290497,1,282.110870361
19,20.1831741333,-136.118225098,21.787481308,-6.30139112473,1,0.0
21,24.1467247009,-138.575149536,24.5718688965,-8.44105625153,0,124.688690186
22,25.6791267395,-134.906204224,24.0187416077,-5.51324367523,1,157.561767578
22,24.1163482666,-134.996795654,24.6720867157,-5.92507648468,1,131.296020508
24,26.471572876,-135.703262329,25.1547966003,-6.88206243515,1,219.086410522
23,26.9076156616,-134.769226074,24.7891139984,-5.51271486282,1,210.962402344
23,25.8964309692,-135.725250244,26.0139007568,-6.43318557739,1,214.971160889
20,22.8244972229,-134.90196228,23.0958919525,-5.65733242035,1,0.0
23,25.7212257385,-136.517990112,24.1762275696,-7.12615060806,1,214.282562256
22,25.4118652344,-135.337936401,24.1701717377,-5.86350631714,1,154.594177246
23,26.7542495728,-136.477508545,25.5979690552,-7.36247062683,1,215.053115845
24,26.3931846619,-135.645095825,26.0766563416,-6.12025547028,1,218.881439209
20,24.5571708679,-136.81427002,24.429523468,-7.37723588943,1,117.351631165
23,26.5181770325,-134.973587036,25.4921722412,-4.82778835297,1,203.133590698
21,24.0473709106,-134.724899292,23.6765842438,-4.8999414444,1,0.0
22,23.9935722351,-135.713134766,23.5976905823,-6.20894145966,1,173.424697876
20,22.87525177,-135.128540039,23.1530456543,-5.20545005798,1,4.96785593033
21,22.4998779297,-134.814254761,19.1531543732,-5.19922971725,1,0.0
23,25.5781478882,-136.010345459,24.646188736,-7.09869480133,1,214.831787109
22,25.0394592285,-137.218795776,23.991607666,-8.51410293579,1,208.634231567
20,23.9918479919,-135.319763184,23.2752227783,-5.91664838791,1,0.0
22,23.9531784058,-136.042053223,24.1232719421,-6.75050449371,1,207.798110962
23,26.8781585693,-134.996734619,25.5654811859,-6.08195257187,1,213.626708984
22,24.7290878296,-136.573425293,23.9916572571,-7.62033033371,1,211.618255615
25,28.5143318176,-134.615005493,27.1617031097,-5.10398101807,1,387.321228027
22,23.871055603,-137.071624756,24.3373260498,-7.42906141281,1,186.918258667
25,28.2709960938,-134.29914856,26.8981266022,-4.99802398682,1,372.00769043
19,21.6468086243,-135.14831543,21.9824829102,-6.15244674683,1,98.1195220947
20,22.3669776917,-137.598907471,23.5254516602,-8.26642227173,1,0.0
22,24.3850097656,-135.989883423,23.7832813263,-7.01882791519,1,205.486343384
23,25.3170967102,-135.359024048,25.1767444611,-6.66484069824,1,191.410705566
23,27.1222267151,-135.757141113,27.2212104797,-6.86348056793,1,214.675964355
22,25.3070373535,-135.622344971,25.6900558472,-6.37906932831,1,201.108734131
25,28.0096969604,-134.968078613,26.9258499146,-5.60089826584,1,268.994537354
25,27.920249939,-134.526397705,25.8483657837,-5.37807893753,1,309.852172852
21,23.6510810852,-138.137710571,23.1955299377,-8.7705821991,1,120.171714783
23,26.792224884,-136.753723145,23.7413635254,-8.25949382782,1,212.405166626
22,24.0705490112,-136.995727539,23.4886951447,-7.76896572113,1,187.41015625
19,22.990436554,-136.072692871,22.4295425415,-6.60420942307,1,0.0
26,28.3292427063,-134.312774658,26.8065357208,-5.13643169403,1,417.890777588
24,26.9891548157,-136.00390625,26.5318603516,-6.84209060669,1,219.348724365
21,24.2873153687,-137.563415527,22.9479236603,-7.6025094986,1,105.792701721
23,25.8189315796,-135.921279907,24.6561222076,-6.67038536072,1,214.471084595
24,25.5525665283,-135.596557617,25.6319522858,-6.21324729919,1,213.249603271
21,23.8135185242,-134.485961914,24.3237953186,-5.22395133972,1,122.999824524
25,27.730556488,-134.110321045,27.0808258057,-4.35781478882,2,388.222961426
22,24.8563804626,-134.360855103,25.7441177368,-4.66676902771,1,188.172592163
21,24.1350898743,-134.076690674,24.7252960205,-4.9011631012,2,126.46749115
25,27.1876869202,-134.649169922,27.3798408508,-5.73739624023,1,360.588226318
23,25.3792610168,-134.637527466,26.1682872772,-5.01741313934,1,211.601852417
23,26.3681411743,-134.119277954,25.2553195953,-4.60990381241,1,208.904800415
19,21.8380012512,-137.619125366,21.5532398224,-9.02739810944,1,0.0
23,26.6959571838,-134.56060791,25.624835968,-5.100274086,1,216.06968689
24,27.2731742859,-133.972930908,25.2518749237,-4.23875761032,2,320.402740479
20,22.6182594299,-136.875549316,22.0564441681,-7.83741950989,1,65.0331039429
21,23.3131752014,-135.69380188,22.9622364044,-6.58247184753,1,140.239929199
20,22.4314079285,-137.363647461,22.4107532501,-7.96433639526,1,70.1158065796
24,27.4506835938,-135.614074707,27.2140293121,-6.06749725342,1,219.734054565
25,28.4064788818,-134.505203247,28.4403057098,-5.45981407166,1,398.429229736
23,24.4538421631,-134.055175781,24.856552124,-4.24638223648,2,204.330444336
23,25.7995185852,-137.249298096,25.2950305939,-7.68326282501,1,209.839309692
22,25.1390266418,-137.757888794,23.5040836334,-8.38042259216,1,162.037902832
19,22.8697433472,-137.706237793,21.2972240448,-8.09837055206,1,0.0
22,24.4854660034,-134.019805908,25.3977279663,-5.09474945068,2,194.378189087
18,19.7855377197,-138.623214722,-30.0,-9.61734771729,0,0.0
21,23.4769973755,-136.722442627,24.1351623535,-7.24985408783,1,174.457611084
25,28.1316299438,-134.446258545,26.3642539978,-4.97611093521,1,392.494049072
23,24.8934783936,-137.340484619,24.5872020721,-8.16307163239,1,206.666854858
21,25.0899162292,-135.890365601,23.8461875916,-6.53309106827,1,172.637695312
21,24.0782966614,-134.23236084,24.2152709961,-4.39488267899,1,0.0
21,23.5713157654,-137.740722656,23.0955429077,-8.31149864197,1,113.301933289
19,20.2096786499,-135.150726318,22.96509552,-6.19003105164,1,43.3582077026
24,26.6256332397,-134.559356689,24.5850715637,-5.48051738739,1,222.578704834
22,24.1369018555,-136.1118927,24.9977645874,-6.67692661285,1,207.560333252
24,26.786567688,-135.885604858,25.4965171814,-6.57312488556,1,219.045440674
18,20.1550369263,-135.664367676,21.462890625,-7.36610174179,1,0.0
23,27.0307159424,-133.816345215,26.0031852722,-5.28227710724,2,222.68522644
25,27.6921806335,-134.374160767,26.9333724976,-4.72347927094,1,342.331787109
22,25.2211456299,-138.11114502,24.0080909729,-8.96258449554,1,157.758651733
24,27.7284622192,-134.186218262,25.7736778259,-4.54854488373,1,267.149932861
23,26.3626403809,-134.526519775,26.3785362244,-5.29023075104,1,217.64364624
22,24.9542045593,-134.124542236,25.2665214539,-5.41086244583,2,183.13899231
24,26.2383422852,-134.839797974,28.1677131653,-5.19301509857,1,242.507553101
18,22.0422554016,-133.94619751,21.6049537659,-4.58791160583,2,65.5086593628
20,21.89087677,-136.474411011,22.8869018555,-7.05770492554,1,83.6995391846
21,24.861415863,-133.813568115,24.9424858093,-4.82126331329,2,137.583618164
23,24.6942443848,-134.293487549,25.2891368866,-4.45413351059,1,205.010879517
19,21.9169616699,-139.320144653,21.4969711304,-10.0390739441,0,0.0
20,22.1689949036,-137.069412231,22.5987033844,-7.77731847763,1,21.0683364868
24,27.0811653137,-135.901092529,27.1524047852,-6.47821378708,1,219.750396729
19,21.4419326782,-135.344116211,21.30286026,-6.05727720261,1,29.0202236176
21,22.8343162537,-139.024902344,21.675775528,-9.26953220367,0,20.732208252
22,23.294467926,-136.776641846,23.3516864777,-7.32746171951,1,196.739212036
18,20.9785079956,-135.915863037,17.0168914795,-7.13990879059,1,0.0
21,23.977355957,-138.398849487,22.8702831268,-8.69302082062,1,115.925170898
24,28.7140731812,-135.228851318,25.246257782,-5.9112496376,1,229.071380615
24,25.1564216614,-136.114501953,25.525970459,-7.89102363586,1,217.463195801
23,26.6400871277,-134.549865723,25.9212284088,-5.6280670166,1,210.978805542
21,24.8652687073,-135.032806396,23.7340126038,-6.38900375366,1,124.639389038
23,25.9713668823,-135.349395752,25.1281661987,-6.59385967255,1,202.715499878
20,22.3857345581,-138.338806152,22.8712234497,-8.69361019135,1,0.0
24,26.5838241577,-135.33366394,25.4938716888,-5.81775140762,1,216.70904541
23,26.5109443665,-135.403076172,24.5767402649,-5.62182188034,1,206.207794189
25,27.9810142517,-134.200714111,27.2986526489,-5.05922842026,1,391.452850342
20,22.0905723572,-137.389648438,22.1737060547,-8.38442230225,1,47.4980316162
23,25.2349815369,-135.566360474,24.9225025177,-6.15403699875,1,198.641189575
18,21.5542526245,-135.167510986,21.7610759735,-5.82138776779,1,70.8700180054
22,24.0652656555,-134.308273315,25.2485103607,-4.9074010849,1,161.791809082
22,24.8068161011,-137.478897095,23.3599090576,-8.00558662415,1,199.02645874
19,20.9411277771,-136.001724243,21.1335906982,-6.83657455444,1,61.3359375
22,26.1845245361,-137.981781006,23.4914951324,-8.10330200195,1,163.185623169
21,22.4666023254,-137.724517822,23.1526737213,-8.79923725128,1,110.014579773
23,25.9644508362,-136.583190918,24.6353645325,-7.05397176743,1,213.766082764
19,22.4305381775,-139.545822144,21.6652374268,-9.40914535522,0,29.6432323456
22,24.0669059753,-135.526504517,23.6860847473,-6.43957185745,1,168.128890991
21,23.5536422729,-134.586746216,23.6357097626,-4.88271427155,1,125.172225952
21,23.5001335144,-138.112091064,23.7350254059,-9.64086437225,1,121.10622406
19,21.7099685669,-137.546905518,22.6482925415,-7.73570346832,1,2.20519995689
18,20.1760559082,-135.915679932,21.3364505768,-6.62309837341,1,0.0
21,23.7922325134,-134.839324951,25.5198822021,-5.9510307312,1,86.6917419434
21,23.7412872314,-137.658279419,23.2282524109,-7.97169923782,1,88.946144104
21,23.3903884888,-138.037841797,23.756729126,-8.75229644775,1,120.81111908
19,20.9566192627,-137.263565063,22.4122543335,-8.20831489563,1,0.0
19,22.1829948425,-134.511505127,21.8372707367,-5.61670827866,1,0.0
23,24.3011131287,-136.187530518,25.8494281769,-6.49825525284,1,215.110488892
22,24.3328285217,-137.242004395,24.9237098694,-8.32815361023,1,188.180770874
24,25.5668106079,-136.267471313,25.7881851196,-6.85014343262,1,217.061569214
23,24.3671951294,-134.393188477,24.2094516754,-4.84348344803,1,202.584350586
21,23.9373588562,-134.474884033,25.3145980835,-4.8092083931,1,121.204483032
18,20.9221191406,-137.145980835,22.2313995361,-7.56823253632,1,0.0
23,24.440612793,-134.872817993,25.5870609283,-5.45639610291,1,191.222076416
22,24.3055267334,-134.327697754,23.8508396149,-5.59375572205,1,162.619842529
19,21.898059845,-138.821990967,21.8774394989,-8.90856361389,0,0.0
24,26.3636817932,-134.498840332,26.508102417,-5.07752418518,1,281.471496582
22,24.3311920166,-135.30480957,23.5037574768,-5.83114099503,1,166.079330444
19,20.8702011108,-134.576263428,22.8779525757,-5.42039299011,1,21.3634872437
23,25.4637756348,-136.154373169,24.7832870483,-6.73693561554,1,214.635040283
23,25.10496521,-134.104919434,25.4021644592,-4.7795290947,1,218.930633545
18,21.0267333984,-134.117431641,-30.0,-4.0370092392,1,0.0
22,24.8158111572,-135.013275146,24.9111061096,-5.79708385468,1,132.673233032
22,24.4910736084,-135.060150146,24.1603927612,-5.93918561935,1,160.332641602
19,20.8274612427,-134.206710815,22.9947872162,-5.11671638489,1,92.774559021
18,21.7333946228,-134.254669189,20.9499721527,-4.77819252014,1,80.9533309937
22,25.0669517517,-135.782363892,23.3758907318,-6.17743682861,1,204.37147522
24,26.4479103088,-136.485183716,26.8958015442,-6.83371114731,1,216.954986572
22,24.8148117065,-134.093307495,24.7085285187,-4.4286646843,2,147.568618774
22,23.9094467163,-135.365692139,24.3509597778,-6.24243783951,1,140.141494751
22,24.0853691101,-134.670150757,24.6743869781,-5.43667268753,1,150.708343506
23,26.4890975952,-134.981201172,25.2333545685,-5.73150110245,1,201.551391602
21,23.2756347656,-138.192626953,23.6530151367,-8.43473625183,1,119.155151367
21,24.6874275208,-134.604553223,24.2692909241,-5.14543581009,1,129.828582764
21,23.2529640198,-137.680480957,24.1219100952,-8.34704303741,1,113.760993958
21,23.6357307434,-134.513656616,23.921880722,-5.0694360733,1,134.148803711
23,24.7886047363,-135.495071411,24.9689407349,-6.99088287354,1,195.517730713
20,23.2717514038,-139.645309448,21.3398208618,-10.3912830353,0,6.06636810303
19,21.433555603,-137.603713989,21.7588882446,-8.54913711548,1,77.8299179077
21,23.668800354,-138.267303467,22.0881500244,-8.8083782196,1,88.3757858276
19,21.7626647949,-135.858657837,22.3199882507,-7.0377869606,1,0.0
21,23.5869636536,-135.605514526,24.6226100922,-6.08325719833,1,163.267562866
20,22.6011123657,-136.311553955,22.7775020599,-7.81484413147,1,111.563964844
24,27.185043335,-135.970230103,26.1937160492,-6.31960630417,1,218.176483154
22,24.6111602783,-136.990997314,23.9835586548,-7.17793989182,1,193.689682007
21,23.8338546753,-136.251373291,23.5693702698,-7.10599040985,1,178.589355469
23,24.9007110596,-134.785125732,24.8663711548,-5.52303314209,1,193.714202881
18,19.8970794678,-134.107727051,21.657333374,-4.34143781662,2,0.0
22,24.4581260681,-137.237365723,23.4391784668,-7.75977516174,1,190.590805054
23,25.7413520813,-134.327377319,25.7149028778,-4.96346759796,1,214.118469238
20,22.3662910461,-135.752319336,23.7615604401,-6.43644380569,1,114.580802917
